route_id,service_id,trip_id
18,1077,1040389
18,1077,1322141
18,1087,103223
18,1087,1162615
18,1087,507334
18,1087,728043
18,1087,946743
18,1089,979448
18,11,293273
18,1102,723615
18,1108,2232
18,1112,1542098
18,1119,1297006
18,1122,805773
18,1125,302281
18,1129,1125181
18,1129,31227
18,1129,816029
18,1141,1263817
18,1141,410000
18,115,1228607
18,115,349936
18,1152,152207
18,1153,20377
18,1153,531633
18,1153,633008
18,1153,768880
18,1188,638648
18,1192,303966
18,1192,485139
18,1193,1509817
18,1193,1548399
18,1193,338133
18,1193,466253
18,1195,1176943
18,1203,1322724
18,1214,153822
18,1217,412894
18,130,1231579
18,131,1430051
18,131,463619
18,132,154244
18,132,171102
18,132,220463
18,132,48447
18,132,623911
18,132,63191
18,132,746503
18,132,757022
18,135,1543246
18,138,238321
18,138,600452
18,138,666211
18,138,905149
18,150,1036500
18,150,1119235
18,150,1331661
18,150,177394
18,150,178058
18,150,376231
18,154,1087686
18,154,1424649
18,154,1488419
18,154,224417
18,154,466668
18,154,517806
18,154,625384
18,154,702292
18,154,717046
18,154,728237
18,154,849469
18,156,1426192
18,156,3360
18,156,717072
18,164,846746
18,164,978474
18,164,97964
18,172,1422341
18,191,1096169
18,191,1145668
18,191,146839
18,191,262792
18,191,586365
18,191,622618
18,193,1141833
18,193,329605
18,200,1190991
18,218,10570
18,218,1066322
18,218,1066809
18,218,1124384
18,218,1162977
18,218,1517311
18,218,1557222
18,218,179261
18,218,214595
18,218,277506
18,218,413467
18,218,471041
18,218,491890
18,218,562138
18,218,606138
18,218,607629
18,218,763809
18,218,841005
18,223,486843
18,233,1480595
18,238,1172818
18,238,1174988
18,238,919674
18,244,1056325
18,244,558067
18,248,769262
18,249,1235963
18,249,1279497
18,249,1464880
18,249,387497
18,249,588976
18,249,680758
18,249,737975
18,249,84984
18,249,894610
18,254,1041809
18,254,1138263
18,254,150606
18,254,1589678
18,254,18024
18,254,197525
18,254,291619
18,254,499551
18,254,536396
18,254,589769
18,254,597541
18,254,622692
18,254,722437
18,254,786231
18,254,801077
18,254,837657
18,254,867308
18,254,911300
18,254,92519
18,254,960407
18,255,1591337
18,255,190800
18,255,694698
18,270,129778
18,270,1573955
18,270,157638
18,270,965946
18,283,1157630
18,283,1207718
18,283,1475008
18,283,1557814
18,283,234430
18,286,978192
18,296,1030372
18,3,1448949
18,3,935393
18,307,105046
18,307,12086
18,309,1105043
18,320,1483866
18,322,108629
18,322,1182302
18,322,1200825
18,322,134267
18,322,135964
18,322,1396476
18,322,1438708
18,322,1466237
18,322,1467506
18,322,1524801
18,322,1546633
18,322,188152
18,322,31032
18,322,312501
18,322,321237
18,322,355999
18,322,446792
18,322,496176
18,322,619550
18,322,630089
18,322,651205
18,322,713577
18,322,826501
18,322,836448
18,322,838306
18,322,843599
18,322,843915
18,322,861947
18,322,886197
18,322,970473
18,322,985610
18,335,1513495
18,342,1515812
18,348,205384
18,351,1222669
18,355,1535101
18,356,1178431
18,356,707423
18,358,1021726
18,358,1084042
18,358,1183769
18,358,1357583
18,358,1467550
18,37,385408
18,373,2174
18,376,133018
18,376,682336
18,376,693779
18,376,956803
18,399,417605
18,407,1473832
18,411,1377200
18,412,456479
18,417,1152815
18,422,1398471
18,422,328831
18,422,706191
18,422,768559
18,422,989067
18,425,347738
18,425,537195
18,425,717798
18,432,1506681
18,433,631055
18,48,1059955
18,48,1396609
18,484,496194
18,485,1121568
18,49,1365473
18,49,1396687
18,49,141394
18,49,153340
18,49,1547506
18,49,29826
18,49,331525
18,49,542261
18,49,718677
18,50,1411817
18,50,1447748
18,50,742001
18,50,791265
18,503,68700
18,509,1194855
18,513,1504043
18,525,85481
18,528,1168273
18,528,622559
18,540,1301918
18,540,1535896
18,540,1538076
18,553,1025447
18,553,1098152
18,553,1204855
18,553,1207790
18,553,1323554
18,553,143462
18,553,1443272
18,553,1528673
18,553,222955
18,553,224078
18,553,256544
18,553,260445
18,553,357817
18,553,526997
18,553,809879
18,553,827538
18,553,922455
18,573,193816
18,578,1353723
18,594,1036396
18,594,1051701
18,594,118394
18,594,1302375
18,594,232925
18,594,312185
18,594,408985
18,594,50120
18,594,540626
18,596,638571
18,608,331781
18,608,779312
18,616,1385887
18,616,783831
18,617,484183
18,617,562238
18,620,769798
18,625,251265
18,625,516544
18,626,126364
18,626,1323986
18,626,221911
18,626,521157
18,626,554166
18,626,84419
18,626,940623
18,633,1067975
18,633,150670
18,633,254849
18,633,334941
18,633,555774
18,633,850909
18,633,889924
18,645,243187
18,65,1365389
18,666,1402197
18,666,1428766
18,666,1572668
18,666,926081
18,668,1048802
18,668,1384120
18,668,606375
18,668,78572
18,685,1071430
18,685,1433134
18,685,643814
18,685,751545
18,685,778249
18,7,614161
18,7,72449
18,715,1213490
18,715,1221717
18,715,1249847
18,715,1272413
18,715,1300274
18,715,1559270
18,715,182008
18,718,927332
18,728,1173322
18,728,434072
18,733,127898
18,733,1359029
18,733,1360221
18,733,1471171
18,734,1296891
18,734,1465338
18,734,354385
18,734,599746
18,743,788684
18,75,687939
18,751,731010
18,751,868320
18,760,1246595
18,760,1485426
18,809,1029761
18,809,1063435
18,809,1197710
18,809,1429805
18,809,1555730
18,809,680706
18,809,924004
18,828,1165890
18,834,328479
18,834,387896
18,838,1042674
18,838,1261702
18,838,261459
18,848,1273575
18,848,1517390
18,848,369303
18,848,382195
18,848,475427
18,862,1394659
18,882,474333
18,885,149437
18,887,1155417
18,887,1166690
18,887,1189040
18,887,1261093
18,887,1546651
18,887,1562926
18,887,157765
18,887,254026
18,887,415997
18,887,659420
18,887,682032
18,887,699652
18,896,1119361
18,908,1235417
18,908,890037
18,91,125662
18,917,1132881
18,917,1200989
18,917,1404536
18,917,1420388
18,917,1476310
18,917,548956
18,917,627129
18,925,1177675
18,925,823966
18,925,879106
18,94,1018175
18,94,1046176
18,94,1259635
18,94,497301
18,94,889706
18,94,910536
18,941,1299784
18,941,1354764
18,941,1574045
18,959,1510032
18,961,1278190
18,961,874069
18,962,1138486
18,962,487284
18,962,780156
18,963,105814
18,963,1143956
18,963,155731
18,963,206666
18,963,342293
18,963,354938
18,963,626984
18,963,87736
18,963,931627
18,965,481841
18,966,18584
18,98,1108076
18,999,658632
19,1019,342034
19,1019,75493
19,104,1146125
19,104,1229473
19,1043,1051686
19,1060,1170612
19,1060,1580521
19,1060,173052
19,1060,325426
19,1060,610044
19,1060,681464
19,1070,1364011
19,1077,105041
19,1077,1379614
19,1078,1566216
19,109,207694
19,1105,410206
19,1105,846351
19,1153,1185534
19,1153,180160
19,1156,641077
19,1164,963237
19,1168,1372188
19,1168,941669
19,1184,363269
19,1184,418819
19,1185,869746
19,1189,842730
19,1192,1427454
19,1192,1498209
19,1192,152073
19,1192,429187
19,1192,979107
19,1193,103194
19,1193,1288070
19,1193,1383117
19,1193,1499954
19,1193,1509989
19,1193,1530587
19,1193,159363
19,1193,202993
19,1193,224217
19,1193,378376
19,1193,482796
19,1193,637658
19,1193,682616
19,1193,761974
19,1193,853891
19,1200,181432
19,1203,1068726
19,1203,1196840
19,1203,535017
19,1203,651998
19,1203,878067
19,131,1373111
19,131,1582953
19,131,292475
19,131,653659
19,131,874672
19,132,1466337
19,132,385028
19,132,492765
19,132,597953
19,132,688452
19,132,757597
19,132,861961
19,133,133038
19,138,1365489
19,138,255597
19,138,287310
19,138,347560
19,138,533363
19,138,556684
19,138,748215
19,138,748480
19,138,768100
19,138,837585
19,138,933465
19,138,939132
19,150,249844
19,150,86799
19,156,1345113
19,156,419471
19,156,711672
19,168,1149066
19,168,1224691
19,168,288866
19,168,313981
19,168,540775
19,168,605355
19,191,517334
19,191,585425
19,191,687999
19,191,784419
19,191,8395
19,193,1079990
19,193,1195162
19,201,122742
19,202,44411
19,205,422335
19,208,482551
19,218,543129
19,218,798113
19,232,1108191
19,232,1429164
19,232,90071
19,24,1208901
19,249,1009750
19,249,1259945
19,249,1417598
19,249,1470419
19,249,232935
19,249,539140
19,249,658970
19,254,1199333
19,254,1403976
19,254,3420
19,254,985831
19,255,1195915
19,255,1231101
19,255,1262878
19,265,1209150
19,289,17412
19,293,315986
19,293,656476
19,293,979791
19,307,297827
19,321,1202999
19,322,1039669
19,322,11700
19,322,1433153
19,322,348581
19,322,476930
19,322,582792
19,322,877104
19,322,994094
19,327,790568
19,335,1545062
19,339,1523496
19,339,388702
19,34,1502095
19,356,433530
19,356,665089
19,356,76333
19,356,819809
19,358,1379666
19,363,1156830
19,363,725609
19,376,1021294
19,376,1050441
19,376,1102434
19,376,115620
19,376,124488
19,376,1271959
19,376,149212
19,376,1547491
19,376,1572073
19,376,243190
19,376,340436
19,376,65724
19,376,790071
19,376,883446
19,376,954357
19,397,1445740
19,397,294213
19,397,443631
19,397,814633
19,40,956825
19,406,1160640
19,407,1233628
19,407,161858
19,407,317590
19,407,463336
19,414,54433
19,422,1566861
19,422,559678
19,422,65236
19,422,892403
19,422,956863
19,425,119219
19,425,260268
19,425,387186
19,425,897198
19,432,233745
19,436,1185851
19,454,84027
19,486,1102632
19,49,1009293
19,49,1035541
19,49,1046660
19,49,111358
19,49,1179126
19,49,1271556
19,49,134399
19,49,1345727
19,49,1477867
19,49,1495004
19,49,1541187
19,49,157916
19,49,179473
19,49,201576
19,49,214464
19,49,310271
19,49,388705
19,49,396066
19,49,405488
19,49,431530
19,49,466363
19,49,526980
19,49,573960
19,49,820202
19,49,97417
19,5,1180213
19,5,1195782
19,5,1299630
19,5,1471080
19,5,17748
19,5,205576
19,5,34704
19,50,902360
19,513,1031088
19,538,422756
19,54,1335030
19,548,167109
19,551,277524
19,553,1256313
19,553,1380440
19,553,181713
19,553,25555
19,553,296326
19,553,318222
19,553,4406
19,553,643325
19,553,692362
19,553,706771
19,575,1038907
19,584,734451
19,591,1357534
19,594,102464
19,594,1312561
19,594,1360385
19,594,145805
19,594,278059
19,594,575478
19,594,625410
19,594,907634
19,607,1090852
19,607,1569383
19,607,23833
19,607,369561
19,607,404876
19,607,506691
19,62,1060609
19,62,1558329
19,62,89725
19,625,1105402
19,625,1498120
19,629,1371317
19,633,114517
19,633,1429309
19,633,350471
19,633,376442
19,633,525224
19,633,933067
19,634,1111255
19,65,1028300
19,65,1122994
19,65,1176850
19,65,288570
19,65,303164
19,65,335717
19,65,377346
19,65,504927
19,65,632332
19,664,811048
19,668,1014977
19,668,1553247
19,668,455703
19,668,682004
19,670,1001476
19,670,123851
19,674,1581777
19,674,161524
19,674,614140
19,682,1187329
19,682,1557776
19,682,68762
19,696,815128
19,710,560436
19,713,55389
19,715,1042204
19,715,350950
19,715,657958
19,715,812597
19,727,1139134
19,727,1270049
19,727,306881
19,733,1470905
19,733,1589831
19,733,279284
19,733,542364
19,733,56729
19,733,895928
19,733,960546
19,734,16721
19,746,850288
19,747,1189637
19,751,1343981
19,772,584704
19,79,971093
19,801,1403402
19,815,1383063
19,820,1366999
19,822,238923
19,834,114153
19,834,493990
19,845,567907
19,849,1372231
19,887,1117972
19,894,1207366
19,898,33546
19,908,1221880
19,908,1398238
19,908,166985
19,908,370587
19,908,655878
19,908,906008
19,912,1040742
19,919,915444
19,939,1450786
19,94,124793
19,94,1375348
19,94,140835
19,94,1439661
19,94,294613
19,94,66435
19,94,900349
19,941,1022856
19,941,562465
19,941,687176
19,943,506765
19,955,1363780
19,957,1273557
19,957,14587
19,957,397025
19,960,1497343
19,963,1010530
19,963,1350276
19,963,215107
19,963,433884
19,964,884626
19,984,1167902
19,984,131268
19,996,1149146
19,998,692783
19,998,856460
2,1060,1085012
2,1060,1099992
2,1060,1168137
2,1060,300766
2,180,1249044
2,180,1278692
2,180,445400
2,180,735767
20,1054,1208030
20,1054,1560026
20,1060,13198
20,1060,1331853
20,1060,1371196
20,1060,200293
20,1060,959250
20,1092,1037854
20,1092,1161202
20,1092,137109
20,1092,1431435
20,1092,326140
20,1092,53396
20,1092,605102
20,1092,682483
20,1092,817746
20,1092,870253
20,1094,1405026
20,1124,218972
20,1184,1002911
20,180,1458069
20,180,692903
20,254,1058702
20,254,1128056
20,254,783677
20,271,903398
20,372,871915
20,403,1397862
20,457,35536
20,464,1114002
20,464,1225464
20,464,1314360
20,464,155454
20,464,457500
20,464,481368
20,464,546923
20,464,58917
20,464,669326
20,464,778453
20,464,841123
20,464,923748
20,514,931827
20,551,320915
20,556,802463
20,61,821988
20,626,1254528
20,626,1554674
20,626,676082
20,642,1591661
20,653,334391
20,653,748087
20,666,860933
20,739,322113
20,808,1011510
20,808,1068142
20,821,409585
20,821,490318
20,821,657480
20,821,992897
20,826,1079648
20,826,1163719
20,826,1311054
20,826,1400516
20,826,243030
20,826,593668
20,826,759737
20,826,773081
20,826,819174
20,834,421640
20,952,1172851
20,952,488913
20,952,651309
20,952,919039
20,996,1324081
21,1088,639174
21,1130,1045808
21,286,756380
21,306,1302733
21,517,42440
21,970,1017789
22,1066,662784
22,1093,1111526
22,154,158948
22,154,582955
22,317,34665
22,393,907647
22,61,1058383
22,846,1445466
22,952,243017
23,1014,611547
23,1091,1072514
23,1091,179170
23,1108,1004963
23,111,1051475
23,111,1253265
23,1184,657516
23,138,545856
23,191,1153594
23,191,1509220
23,218,3586
23,240,1204736
23,278,1116250
23,302,1066378
23,326,501058
23,37,1253612
23,553,1243798
23,591,319286
23,602,457363
23,668,1028813
23,668,304225
23,885,1472412
23,94,690605
23,94,78535
23,971,9331
23,973,1541650
23,989,526832
24,1012,752615
24,1019,985439
24,1043,1049060
24,1043,1257368
24,1043,164876
24,1043,347333
24,1043,43074
24,1043,594687
24,1043,653913
24,1043,989573
24,1055,1197207
24,1055,1202605
24,1055,1303747
24,1055,1438993
24,1055,1442761
24,1055,1465567
24,1055,1524500
24,1055,1528487
24,1055,1591108
24,1055,193902
24,1055,284530
24,1055,294855
24,1055,315332
24,1055,343451
24,1055,381886
24,1055,409566
24,1055,423072
24,1055,668619
24,1055,677082
24,1055,925565
24,1055,980199
24,1060,1079278
24,1060,1301341
24,1060,344932
24,1060,409643
24,1066,1203317
24,1076,546061
24,1087,165595
24,1120,1032027
24,1128,983749
24,1143,1160281
24,1143,320748
24,1143,543502
24,1148,1121191
24,1153,1140934
24,1153,1470716
24,1153,336566
24,1153,494630
24,1153,670076
24,1153,682956
24,1162,1150965
24,1165,1573815
24,1166,356873
24,1170,1142842
24,1192,1226104
24,1192,257174
24,1192,962509
24,1193,1009028
24,1193,1054674
24,1193,110441
24,1193,1154097
24,1193,1178690
24,1193,1179779
24,1193,1513224
24,1193,1548586
24,1193,156100
24,1193,196769
24,1193,236037
24,1193,324768
24,1193,354492
24,1193,376320
24,1193,518459
24,1193,531319
24,1193,623432
24,1193,700048
24,1193,768983
24,1193,952628
24,1203,201309
24,1203,239997
24,1203,719385
24,1223,1341625
24,128,230686
24,129,1233051
24,129,1323390
24,129,1508407
24,129,486208
24,131,1294129
24,131,1298453
24,131,377890
24,131,762321
24,132,1145491
24,132,382926
24,132,519397
24,132,640299
24,132,767308
24,138,1035256
24,138,1046552
24,138,1514226
24,138,357692
24,138,518816
24,138,656988
24,138,69830
24,138,70537
24,138,741547
24,138,773275
24,138,811533
24,138,973156
24,150,1014416
24,156,135510
24,156,1519428
24,156,1523334
24,156,548709
24,156,974325
24,157,868380
24,191,454657
24,232,1085001
24,238,1013631
24,238,1080947
24,238,1123448
24,238,1197740
24,238,1285073
24,238,1591038
24,238,728985
